season,State,District,Crop,Original Area (Hectare),Optimized Area (Hectare)
rabi,madhya pradesh,damoh,wheat,81600.0,81680.0
rabi,madhya pradesh,datia,jowar,0.0,0.0
rabi,madhya pradesh,datia,wheat,120800.0,120800.0
rabi,madhya pradesh,dewas,wheat,170960.0,170960.0
rabi,madhya pradesh,dhar,jowar,0.0,0.0
rabi,madhya pradesh,dhar,maize,11000.0,0.0
rabi,madhya pradesh,dhar,rice,500.0,0.0
rabi,madhya pradesh,dhar,wheat,198870.0,210370.0
rabi,madhya pradesh,dindori,wheat,44000.0,44000.0
rabi,madhya pradesh,guna,wheat,112400.0,112400.0
rabi,madhya pradesh,gwalior,maize,0.0,0.0
rabi,madhya pradesh,gwalior,rice,210.0,0.0
rabi,madhya pradesh,gwalior,wheat,65000.0,65210.0
rabi,madhya pradesh,harda,jowar,0.0,0.0
rabi,madhya pradesh,harda,maize,200.0,0.0
rabi,madhya pradesh,harda,rice,1000.0,0.0
rabi,madhya pradesh,harda,wheat,118000.0,119200.0
rabi,madhya pradesh,hoshangabad,jowar,0.0,0.0
rabi,madhya pradesh,hoshangabad,maize,900.0,0.0
rabi,madhya pradesh,hoshangabad,wheat,231500.0,232400.0
rabi,madhya pradesh,indore,maize,3200.0,0.0
rabi,madhya pradesh,indore,rice,450.0,0.0
rabi,madhya pradesh,indore,wheat,110400.0,114050.0
rabi,madhya pradesh,jabalpur,wheat,171560.0,171560.0
rabi,madhya pradesh,jhabua,jowar,0.0,0.0
rabi,madhya pradesh,jhabua,maize,220.0,37887.93758523361
rabi,madhya pradesh,jhabua,rice,0.0,0.0
rabi,madhya pradesh,jhabua,wheat,59000.0,21332.06241476639
rabi,madhya pradesh,katni,maize,2500.0,0.0
rabi,madhya pradesh,katni,wheat,129140.0,131640.0
rabi,madhya pradesh,khandwa,jowar,0.0,0.0
rabi,madhya pradesh,khandwa,maize,4320.0,0.0
rabi,madhya pradesh,khandwa,rice,190.0,0.0
rabi,madhya pradesh,khandwa,wheat,142500.0,147010.0
rabi,madhya pradesh,khargone,jowar,0.0,0.0
rabi,madhya pradesh,khargone,maize,1200.0,0.0
rabi,madhya pradesh,khargone,wheat,137600.0,138800.0
rabi,madhya pradesh,mandla,wheat,46000.0,46000.0
rabi,madhya pradesh,mandsaur,maize,80.0,0.0
rabi,madhya pradesh,mandsaur,rice,520.0,0.0
rabi,madhya pradesh,mandsaur,wheat,86300.0,86900.0
rabi,madhya pradesh,morena,wheat,97000.0,97000.0
rabi,madhya pradesh,narsinghpur,maize,0.0,0.0
rabi,madhya pradesh,narsinghpur,rice,500.0,0.0
rabi,madhya pradesh,narsinghpur,wheat,92000.0,92500.0
rabi,madhya pradesh,neemuch,maize,200.0,0.0
rabi,madhya pradesh,neemuch,rice,280.0,0.0
rabi,madhya pradesh,neemuch,wheat,39400.0,39880.0
rabi,madhya pradesh,panna,jowar,0.0,0.0
rabi,madhya pradesh,panna,wheat,77790.0,77790.0
rabi,madhya pradesh,raisen,maize,20.0,0.0
rabi,madhya pradesh,raisen,wheat,197600.0,197620.0
rabi,madhya pradesh,rajgarh,maize,10.0,0.0
rabi,madhya pradesh,rajgarh,wheat,152000.0,152010.0
rabi,madhya pradesh,ratlam,jowar,0.0,0.0
rabi,madhya pradesh,ratlam,maize,0.0,0.0
rabi,madhya pradesh,ratlam,rice,0.0,0.0
rabi,madhya pradesh,ratlam,wheat,110400.0,110400.0
rabi,madhya pradesh,rewa,wheat,173600.0,173600.0
rabi,madhya pradesh,sagar,maize,0.0,0.0
rabi,madhya pradesh,sagar,wheat,278000.0,278000.0
rabi,madhya pradesh,satna,maize,0.0,0.0
rabi,madhya pradesh,satna,wheat,156800.0,156800.0
rabi,madhya pradesh,sehore,jowar,0.0,0.0
rabi,madhya pradesh,sehore,wheat,197400.0,197400.0
rabi,madhya pradesh,seoni,jowar,0.0,0.0
rabi,madhya pradesh,seoni,maize,1500.0,0.0
rabi,madhya pradesh,seoni,rice,2030.0,0.0
rabi,madhya pradesh,seoni,wheat,200720.0,204250.0
rabi,madhya pradesh,shahdol,jowar,0.0,0.0
rabi,madhya pradesh,shahdol,maize,70.0,0.0
rabi,madhya pradesh,shahdol,rice,10.0,0.0
rabi,madhya pradesh,shahdol,wheat,28820.0,28900.0
rabi,madhya pradesh,shajapur,maize,20.0,0.0
rabi,madhya pradesh,shajapur,wheat,79800.0,79820.0
rabi,madhya pradesh,sheopur,wheat,86000.0,86000.0
rabi,madhya pradesh,shivpuri,rice,0.0,0.0
rabi,madhya pradesh,shivpuri,wheat,76900.0,76900.0
rabi,madhya pradesh,sidhi,wheat,62700.0,62700.0
rabi,madhya pradesh,singrauli,maize,400.0,0.0
rabi,madhya pradesh,singrauli,wheat,39100.0,39500.0
rabi,madhya pradesh,tikamgarh,wheat,97190.0,97190.0
rabi,madhya pradesh,ujjain,maize,60.0,0.0
rabi,madhya pradesh,ujjain,rice,200.0,0.0
rabi,madhya pradesh,ujjain,wheat,220600.0,220860.0
rabi,madhya pradesh,umaria,rice,20.0,0.0
rabi,madhya pradesh,umaria,wheat,41770.0,41790.0
rabi,madhya pradesh,vidisha,maize,1190.0,0.0
rabi,madhya pradesh,vidisha,wheat,263000.0,264190.0
rabi,maharashtra,ahmadnagar,jowar,548900.0,567710.5361182948
rabi,maharashtra,ahmadnagar,maize,50979.0,111968.46388170519
rabi,maharashtra,ahmadnagar,wheat,79800.0,0.0
rabi,maharashtra,akola,jowar,3.0,0.0
rabi,maharashtra,akola,maize,253.0,0.0
rabi,maharashtra,akola,wheat,15600.0,15856.0
rabi,maharashtra,amravati,jowar,0.0,40720.0
rabi,maharashtra,amravati,maize,1420.0,0.0
rabi,maharashtra,amravati,wheat,39300.0,0.0
rabi,maharashtra,aurangabad,jowar,156900.0,235513.0
rabi,maharashtra,aurangabad,maize,8713.0,0.0
rabi,maharashtra,aurangabad,wheat,69900.0,0.0
rabi,maharashtra,beed,jowar,500300.0,595129.0
rabi,maharashtra,beed,maize,40929.0,0.0
rabi,maharashtra,beed,wheat,53900.0,0.0
rabi,maharashtra,bhandara,maize,575.0,0.0
rabi,maharashtra,bhandara,rice,8181.0,18927.0
rabi,maharashtra,bhandara,wheat,10171.0,0.0
rabi,maharashtra,buldana,jowar,13231.0,0.0
rabi,maharashtra,buldana,maize,0.0,0.0
rabi,maharashtra,buldana,wheat,35920.0,49151.0
rabi,maharashtra,buldhana,maize,7761.0,0.0
rabi,maharashtra,buldhana,wheat,0.0,7761.0
rabi,maharashtra,chandrapur,jowar,1300.0,22628.0
rabi,maharashtra,chandrapur,maize,16.0,0.0
rabi,maharashtra,chandrapur,rice,3188.0,0.0
rabi,maharashtra,chandrapur,wheat,18124.0,0.0
rabi,maharashtra,dhule,jowar,16300.0,75142.0
rabi,maharashtra,dhule,maize,5946.0,0.0
rabi,maharashtra,dhule,wheat,52896.0,0.0
rabi,maharashtra,gadchiroli,jowar,1300.0,5854.0
rabi,maharashtra,gadchiroli,maize,726.0,0.0
rabi,maharashtra,gadchiroli,rice,3295.0,0.0
rabi,maharashtra,gadchiroli,wheat,533.0,0.0
rabi,maharashtra,gondia,maize,168.0,0.0
rabi,maharashtra,gondia,rice,4511.0,7695.0
rabi,maharashtra,gondia,wheat,3016.0,0.0
rabi,maharashtra,hingoli,jowar,11669.0,0.0
rabi,maharashtra,hingoli,maize,450.0,0.0
rabi,maharashtra,hingoli,wheat,29700.0,41819.0
rabi,maharashtra,jalgaon,jowar,35400.0,0.0
rabi,maharashtra,jalgaon,maize,82166.0,168580.0
rabi,maharashtra,jalgaon,wheat,51014.0,0.0
rabi,maharashtra,jalna,jowar,91700.0,130940.0
rabi,maharashtra,jalna,maize,6040.0,0.0
rabi,maharashtra,jalna,wheat,33200.0,0.0
rabi,maharashtra,kolhapur,jowar,12600.0,21696.0
rabi,maharashtra,kolhapur,maize,6040.0,0.0
rabi,maharashtra,kolhapur,rice,256.0,0.0
rabi,maharashtra,kolhapur,wheat,2800.0,0.0
rabi,maharashtra,latur,jowar,32759.0,54643.0
rabi,maharashtra,latur,maize,5084.0,0.0
rabi,maharashtra,latur,wheat,16800.0,0.0
rabi,maharashtra,nagpur,jowar,100.0,0.0
rabi,maharashtra,nagpur,maize,459.0,0.0
rabi,maharashtra,nagpur,rice,75.0,135837.0
rabi,maharashtra,nagpur,wheat,135203.0,0.0
rabi,maharashtra,nanded,jowar,35707.0,87561.0
rabi,maharashtra,nanded,maize,5646.0,0.0
rabi,maharashtra,nanded,rice,108.0,0.0
rabi,maharashtra,nanded,wheat,46100.0,0.0
rabi,maharashtra,nandurbar,jowar,9200.0,0.0
rabi,maharashtra,nandurbar,maize,6683.0,0.0
rabi,maharashtra,nandurbar,wheat,22765.0,38648.0
rabi,maharashtra,nashik,jowar,5800.0,123242.0
rabi,maharashtra,nashik,maize,4984.0,0.0
rabi,maharashtra,nashik,wheat,112458.0,0.0
rabi,maharashtra,osmanabad,jowar,162308.0,202165.0
rabi,maharashtra,osmanabad,maize,9557.0,0.0
rabi,maharashtra,osmanabad,wheat,30300.0,0.0
rabi,maharashtra,palghar,maize,0.0,0.0
rabi,maharashtra,palghar,rice,1230.0,1245.0
rabi,maharashtra,palghar,wheat,15.0,0.0
rabi,maharashtra,parbhani,jowar,101960.0,142071.0
rabi,maharashtra,parbhani,maize,2811.0,0.0
rabi,maharashtra,parbhani,wheat,37300.0,0.0
rabi,maharashtra,pune,jowar,223400.0,0.0
rabi,maharashtra,pune,maize,27828.0,0.0
rabi,maharashtra,pune,wheat,72400.0,323628.0
rabi,maharashtra,raigad,maize,0.0,0.0
rabi,maharashtra,raigad,rice,3737.0,3737.0
rabi,maharashtra,raigad,wheat,0.0,0.0
rabi,maharashtra,ratnagiri,maize,0.0,0.0
rabi,maharashtra,ratnagiri,rice,29.0,29.0
rabi,maharashtra,sangli,jowar,139300.0,187684.0
rabi,maharashtra,sangli,maize,23284.0,0.0
rabi,maharashtra,sangli,wheat,25100.0,0.0
rabi,maharashtra,satara,jowar,136600.0,188686.0
rabi,maharashtra,satara,maize,14886.0,0.0
rabi,maharashtra,satara,wheat,37200.0,0.0
rabi,maharashtra,sindhudurg,maize,0.0,1520.0
rabi,maharashtra,sindhudurg,rice,1520.0,0.0
rabi,maharashtra,solapur,jowar,656900.0,779909.0
rabi,maharashtra,solapur,maize,54309.0,0.0
rabi,maharashtra,solapur,wheat,68700.0,0.0
rabi,maharashtra,thane,maize,1.0,49.5
rabi,maharashtra,thane,rice,48.0,0.0
rabi,maharashtra,thane,wheat,0.5,0.0
rabi,maharashtra,wardha,jowar,3500.0,18524.0
rabi,maharashtra,wardha,maize,208.0,0.0
rabi,maharashtra,wardha,wheat,14816.0,0.0
rabi,maharashtra,washim,jowar,392.0,10392.0
rabi,maharashtra,washim,maize,100.0,0.0
rabi,maharashtra,washim,wheat,9900.0,0.0
rabi,maharashtra,yavatmal,jowar,1326.0,0.0
rabi,maharashtra,yavatmal,maize,700.0,0.0
rabi,maharashtra,yavatmal,wheat,12800.0,14826.0
rabi,manipur,bishnupur,maize,710.0,0.0
rabi,manipur,bishnupur,wheat,300.0,1010.0
rabi,manipur,chandel,maize,820.0,820.0
rabi,manipur,chandel,wheat,0.0,0.0
rabi,manipur,churachandpur,maize,900.0,1360.0
rabi,manipur,churachandpur,wheat,460.0,0.0
rabi,manipur,imphal east,maize,750.0,1020.0
rabi,manipur,imphal east,wheat,270.0,0.0
rabi,manipur,imphal west,maize,720.0,1000.0
rabi,manipur,imphal west,wheat,280.0,0.0
rabi,manipur,senapati,maize,920.0,1460.0
rabi,manipur,senapati,wheat,540.0,0.0
rabi,manipur,tamenglong,maize,910.0,512.2523346170874
rabi,manipur,tamenglong,wheat,0.0,397.7476653829126
rabi,manipur,thoubal,maize,660.0,1060.0
rabi,manipur,thoubal,wheat,400.0,0.0
rabi,manipur,ukhrul,maize,730.0,0.0
rabi,manipur,ukhrul,wheat,0.0,730.0
rabi,meghalaya,east garo hills,rice,33.0,48.0
rabi,meghalaya,east garo hills,wheat,15.0,0.0
rabi,meghalaya,east jaintia hills,rice,23.0,23.0
rabi,meghalaya,east khasi hills,rice,133.0,133.0
rabi,meghalaya,north garo hills,rice,88.0,0.0
rabi,meghalaya,north garo hills,wheat,43.0,131.0
rabi,meghalaya,ri bhoi,rice,193.0,0.0
rabi,meghalaya,ri bhoi,wheat,0.0,193.0
rabi,meghalaya,south garo hills,rice,280.0,280.0
rabi,meghalaya,south west garo hills,rice,4932.0,5136.0
rabi,meghalaya,south west garo hills,wheat,204.0,0.0
rabi,meghalaya,south west khasi hills,rice,39.0,39.0
rabi,meghalaya,west garo hills,rice,7858.0,8051.0
rabi,meghalaya,west garo hills,wheat,193.0,0.0
rabi,meghalaya,west jaintia hills,rice,81.0,81.0
rabi,meghalaya,west khasi hills,rice,23.0,28.0
rabi,meghalaya,west khasi hills,wheat,5.0,0.0
rabi,mizoram,aizawl,maize,33.0,0.0
rabi,mizoram,aizawl,rice,0.0,33.0
rabi,mizoram,champhai,maize,1.0,1.0
rabi,mizoram,kolasib,maize,143.0,0.0
rabi,mizoram,kolasib,rice,0.0,143.0
rabi,mizoram,lawngtlai,maize,61.0,198.0
rabi,mizoram,lawngtlai,rice,137.0,0.0
rabi,mizoram,lunglei,maize,169.2,0.0
rabi,mizoram,lunglei,rice,0.0,169.2
rabi,mizoram,mamit,maize,48.0,0.0
rabi,mizoram,mamit,rice,0.0,48.0
rabi,mizoram,saiha,maize,20.0,0.0
rabi,mizoram,saiha,rice,350.0,370.0
rabi,mizoram,serchhip,maize,30.0,0.0
rabi,mizoram,serchhip,rice,0.0,30.0
rabi,nagaland,dimapur,maize,1400.0,0.0
rabi,nagaland,dimapur,rice,2820.0,4690.0
rabi,nagaland,dimapur,wheat,470.0,0.0
rabi,nagaland,kiphire,maize,310.0,310.0
rabi,nagaland,kohima,wheat,370.0,370.0
rabi,nagaland,mokokchung,maize,850.0,0.0
rabi,nagaland,mokokchung,wheat,380.0,1230.0
rabi,nagaland,mon,maize,1050.0,0.0
rabi,nagaland,mon,rice,1650.0,3140.0
rabi,nagaland,mon,wheat,440.0,0.0
rabi,nagaland,peren,rice,780.0,1150.0
rabi,nagaland,peren,wheat,370.0,0.0
rabi,nagaland,phek,maize,730.0,0.0
rabi,nagaland,phek,wheat,350.0,1080.0
rabi,nagaland,tuensang,wheat,340.0,340.0
rabi,nagaland,wokha,maize,990.0,0.0
rabi,nagaland,wokha,rice,0.0,1360.0
rabi,nagaland,wokha,wheat,370.0,0.0
rabi,nagaland,zunheboto,wheat,320.0,320.0
rabi,odisha,anugul,maize,16.0,0.0
rabi,odisha,anugul,rice,100.0,116.0
rabi,odisha,anugul,wheat,0.0,0.0
rabi,odisha,balangir,maize,0.0,0.0
rabi,odisha,balangir,rice,1340.0,81.57196542595237
rabi,odisha,balangir,wheat,3.0,1261.4280345740476
rabi,odisha,baleshwar,maize,0.0,0.0
rabi,odisha,baleshwar,rice,26490.0,26490.0
rabi,odisha,baleshwar,wheat,0.0,0.0
rabi,odisha,bargarh,maize,2.0,0.0
rabi,odisha,bargarh,rice,64050.0,64061.0
rabi,odisha,bargarh,wheat,9.0,0.0
rabi,odisha,bhadrak,maize,0.0,0.0
rabi,odisha,bhadrak,rice,1510.0,1510.0
rabi,odisha,bhadrak,wheat,0.0,0.0
rabi,odisha,boudh,maize,0.0,0.0
rabi,odisha,boudh,rice,1040.0,1040.0
rabi,odisha,boudh,wheat,0.0,0.0
rabi,odisha,cuttack,maize,0.0,0.0
rabi,odisha,cuttack,rice,350.0,350.0
rabi,odisha,cuttack,wheat,0.0,0.0
rabi,odisha,dhenkanal,maize,14.0,0.0
rabi,odisha,dhenkanal,rice,150.0,165.0
rabi,odisha,dhenkanal,wheat,1.0,0.0
rabi,odisha,gajapati,maize,5.0,0.0
rabi,odisha,gajapati,ragi,13.0,0.0
rabi,odisha,gajapati,rice,880.0,898.0
rabi,odisha,ganjam,maize,2.0,0.0
rabi,odisha,ganjam,ragi,6.0,0.0
rabi,odisha,ganjam,rice,40.0,48.0
rabi,odisha,ganjam,wheat,0.0,0.0
rabi,odisha,jagatsinghapur,maize,0.0,0.0
rabi,odisha,jagatsinghapur,rice,900.0,900.0
rabi,odisha,jagatsinghapur,wheat,0.0,0.0
rabi,odisha,jajapur,maize,0.0,0.0
rabi,odisha,jajapur,rice,1260.0,1260.0
rabi,odisha,jajapur,wheat,0.0,0.0
rabi,odisha,jharsuguda,maize,2.0,0.0
rabi,odisha,jharsuguda,ragi,1.0,0.0
rabi,odisha,jharsuguda,rice,590.0,593.0
rabi,odisha,jharsuguda,wheat,0.0,0.0
rabi,odisha,kalahandi,maize,2.0,0.0
rabi,odisha,kalahandi,rice,28660.0,28663.0
rabi,odisha,kalahandi,wheat,1.0,0.0
rabi,odisha,kandhamal,maize,0.0,0.0
rabi,odisha,kandhamal,ragi,0.0,0.0
rabi,odisha,kandhamal,rice,120.0,120.0
rabi,odisha,kandhamal,wheat,0.0,0.0
rabi,odisha,kendrapara,rice,70.0,70.0
rabi,odisha,kendrapara,wheat,0.0,0.0
rabi,odisha,kendujhar,maize,3.0,948.0
rabi,odisha,kendujhar,ragi,0.0,0.0
rabi,odisha,kendujhar,rice,920.0,0.0
rabi,odisha,kendujhar,wheat,25.0,0.0
rabi,odisha,khordha,maize,0.0,0.0
rabi,odisha,khordha,ragi,0.0,0.0
rabi,odisha,khordha,rice,420.0,420.0
rabi,odisha,khordha,wheat,0.0,0.0
rabi,odisha,koraput,maize,308.0,0.0
rabi,odisha,koraput,ragi,76.0,0.0
rabi,odisha,koraput,rice,23570.0,23954.0
rabi,odisha,koraput,wheat,0.0,0.0
rabi,odisha,malkangiri,maize,17.0,0.0
rabi,odisha,malkangiri,ragi,0.0,0.0
rabi,odisha,malkangiri,rice,2220.0,2237.0
rabi,odisha,mayurbhanj,maize,51.0,0.0
rabi,odisha,mayurbhanj,ragi,0.0,0.0
rabi,odisha,mayurbhanj,rice,4230.0,4293.0
rabi,odisha,mayurbhanj,wheat,12.0,0.0
rabi,odisha,nabarangpur,maize,1682.0,0.0
rabi,odisha,nabarangpur,ragi,13.0,0.0
rabi,odisha,nabarangpur,rice,1120.0,2815.0
rabi,odisha,nabarangpur,wheat,0.0,0.0
rabi,odisha,nuapada,maize,0.0,0.0
rabi,odisha,nuapada,rice,2420.0,2420.0
rabi,odisha,nuapada,wheat,0.0,0.0
rabi,odisha,puri,maize,0.0,0.0
rabi,odisha,puri,ragi,0.0,0.0
rabi,odisha,puri,rice,16510.0,16510.0
rabi,odisha,puri,wheat,0.0,0.0
rabi,odisha,rayagada,maize,21.0,0.0
rabi,odisha,rayagada,ragi,1.0,0.0
rabi,odisha,rayagada,rice,2050.0,2072.0
rabi,odisha,rayagada,wheat,0.0,0.0
rabi,odisha,sambalpur,maize,0.0,0.0
rabi,odisha,sambalpur,rice,7920.0,7920.0
rabi,odisha,sambalpur,wheat,0.0,0.0
rabi,odisha,sonepur,maize,0.0,0.0
rabi,odisha,sonepur,rice,32850.0,32850.0
rabi,odisha,sonepur,wheat,0.0,0.0
rabi,odisha,sundargarh,maize,7.0,0.0
rabi,odisha,sundargarh,ragi,0.0,0.0
rabi,odisha,sundargarh,rice,160.0,189.0
rabi,odisha,sundargarh,wheat,22.0,0.0
rabi,puducherry,karaikal,rice,3660.0,3660.0
rabi,puducherry,pondicherry,bajra,5.0,0.0
rabi,puducherry,pondicherry,jowar,2.0,44.001979320784315
rabi,puducherry,pondicherry,ragi,26.0,0.0
rabi,puducherry,pondicherry,rice,9207.0,9195.998020679215
rabi,puducherry,yanam,rice,179.0,179.0
rabi,punjab,amritsar,wheat,189000.0,189000.0
rabi,punjab,barnala,wheat,114000.0,114000.0
rabi,punjab,bathinda,wheat,254000.0,254000.0
rabi,punjab,faridkot,wheat,116000.0,116000.0
rabi,punjab,fatehgarh sahib,wheat,85000.0,85000.0
rabi,punjab,fazilka,wheat,210000.0,210000.0
rabi,punjab,firozpur,wheat,187000.0,187000.0
rabi,punjab,gurdaspur,wheat,185000.0,185000.0
rabi,punjab,hoshiarpur,wheat,143000.0,143000.0
rabi,punjab,jalandhar,wheat,170000.0,170000.0
rabi,punjab,kapurthala,wheat,108000.0,108000.0
rabi,punjab,ludhiana,wheat,252000.0,252000.0
rabi,punjab,mansa,wheat,172000.0,172000.0
rabi,punjab,moga,wheat,175000.0,175000.0
rabi,punjab,muktsar,wheat,211000.0,211000.0
rabi,punjab,pathankot,wheat,41000.0,41000.0
rabi,punjab,patiala,wheat,232000.0,232000.0
rabi,punjab,rupnagar,wheat,67000.0,67000.0
rabi,punjab,sangrur,wheat,288000.0,288000.0
rabi,punjab,shahid bhagat singh nagar,wheat,127000.0,127000.0
rabi,punjab,tarn taran,wheat,186000.0,186000.0
rabi,rajasthan,ajmer,wheat,40328.0,40328.0
rabi,rajasthan,alwar,wheat,203829.0,203829.0
rabi,rajasthan,banswara,wheat,87368.0,87368.0
rabi,rajasthan,baran,wheat,115747.0,115747.0
rabi,rajasthan,barmer,wheat,14541.0,14541.0
rabi,rajasthan,bharatpur,wheat,156374.0,156374.0
rabi,rajasthan,bhilwara,wheat,102802.0,102802.0
rabi,rajasthan,bikaner,wheat,108299.0,108299.0
rabi,rajasthan,bundi,wheat,146747.0,146747.0
rabi,rajasthan,chittaurgarh,wheat,153587.0,153587.0
rabi,rajasthan,churu,wheat,33489.0,33489.0
rabi,rajasthan,dausa,wheat,90546.0,90546.0
rabi,rajasthan,dholpur,wheat,61287.0,61287.0
rabi,rajasthan,dungarpur,wheat,47729.0,47729.0
rabi,rajasthan,ganganagar,wheat,262110.0,262110.0
rabi,rajasthan,hanumangarh,wheat,244534.0,244534.0
rabi,rajasthan,jaipur,wheat,140904.0,140904.0
rabi,rajasthan,jaisalmer,wheat,8983.0,8983.0
rabi,rajasthan,jalore,wheat,46938.0,46938.0
rabi,rajasthan,jhalawar,wheat,102202.0,102202.0
rabi,rajasthan,jhunjhunun,wheat,85956.0,85956.0
rabi,rajasthan,jodhpur,wheat,66071.0,66071.0
rabi,rajasthan,karauli,wheat,75421.0,75421.0
rabi,rajasthan,kota,wheat,120490.0,120490.0
rabi,rajasthan,nagaur,wheat,53677.0,53677.0
rabi,rajasthan,pali,wheat,82074.0,82074.0
rabi,rajasthan,pratapgarh,wheat,64522.0,64522.0
rabi,rajasthan,rajsamand,wheat,34327.0,34327.0
rabi,rajasthan,sawai madhopur,wheat,64273.0,64273.0
rabi,rajasthan,sikar,wheat,86085.0,86085.0
rabi,rajasthan,sirohi,wheat,22239.0,22239.0
rabi,rajasthan,tonk,wheat,45842.0,45842.0
rabi,rajasthan,udaipur,wheat,80937.0,80937.0
rabi,sikkim,east district,wheat,120.0,120.0
rabi,sikkim,north district,wheat,52.0,52.0
rabi,tamil nadu,ariyalur,bajra,13.0,0.0
rabi,tamil nadu,ariyalur,jowar,12.0,0.0
rabi,tamil nadu,ariyalur,maize,2169.0,2686.0
rabi,tamil nadu,ariyalur,ragi,12.0,0.0
rabi,tamil nadu,ariyalur,rice,480.0,0.0
rabi,tamil nadu,coimbatore,bajra,89.0,0.0
rabi,tamil nadu,coimbatore,jowar,7588.0,0.0
rabi,tamil nadu,coimbatore,maize,2359.0,10037.0
rabi,tamil nadu,coimbatore,ragi,1.0,0.0
rabi,tamil nadu,coimbatore,rice,0.0,0.0
rabi,tamil nadu,cuddalore,bajra,38.0,8495.0
rabi,tamil nadu,cuddalore,jowar,0.0,0.0
rabi,tamil nadu,cuddalore,maize,963.0,0.0
rabi,tamil nadu,cuddalore,ragi,82.0,0.0
rabi,tamil nadu,cuddalore,rice,7412.0,0.0
rabi,tamil nadu,dharmapuri,bajra,41.0,0.0
rabi,tamil nadu,dharmapuri,jowar,369.0,0.0
rabi,tamil nadu,dharmapuri,maize,414.0,11946.0
rabi,tamil nadu,dharmapuri,ragi,6161.0,0.0
rabi,tamil nadu,dharmapuri,rice,4961.0,0.0
rabi,tamil nadu,dindigul,bajra,187.0,0.0
rabi,tamil nadu,dindigul,jowar,29626.0,0.0
rabi,tamil nadu,dindigul,maize,22520.0,55834.0
rabi,tamil nadu,dindigul,ragi,9.0,0.0
rabi,tamil nadu,dindigul,rice,3492.0,0.0
rabi,tamil nadu,erode,bajra,119.0,0.0
rabi,tamil nadu,erode,jowar,103.0,0.0
rabi,tamil nadu,erode,maize,6573.0,8556.0
rabi,tamil nadu,erode,ragi,30.0,0.0
rabi,tamil nadu,erode,rice,1731.0,0.0
rabi,tamil nadu,kancheepuram,ragi,0.0,0.0
rabi,tamil nadu,kancheepuram,rice,22227.0,22227.0
rabi,tamil nadu,kanchipuram,bajra,24.0,0.0
rabi,tamil nadu,kanchipuram,jowar,1.0,0.0
rabi,tamil nadu,kanchipuram,maize,0.0,122.0
rabi,tamil nadu,kanchipuram,ragi,97.0,0.0
rabi,tamil nadu,kanniyakumari,maize,4.0,118.0
rabi,tamil nadu,kanniyakumari,rice,114.0,0.0
rabi,tamil nadu,karur,bajra,218.0,0.0
rabi,tamil nadu,karur,jowar,8558.0,0.0
rabi,tamil nadu,karur,maize,1671.0,10640.0
rabi,tamil nadu,karur,ragi,11.0,0.0
rabi,tamil nadu,karur,rice,182.0,0.0
rabi,tamil nadu,krishnagiri,bajra,10.0,0.0
rabi,tamil nadu,krishnagiri,jowar,232.0,0.0
rabi,tamil nadu,krishnagiri,maize,755.0,0.0
rabi,tamil nadu,krishnagiri,ragi,5106.0,0.0
rabi,tamil nadu,krishnagiri,rice,8885.0,14988.0
rabi,tamil nadu,madurai,bajra,705.0,7759.0
rabi,tamil nadu,madurai,jowar,1567.0,0.0
rabi,tamil nadu,madurai,maize,2689.0,0.0
rabi,tamil nadu,madurai,ragi,2.0,0.0
rabi,tamil nadu,madurai,rice,2796.0,0.0
rabi,tamil nadu,nagapattinam,bajra,0.0,0.0
rabi,tamil nadu,nagapattinam,jowar,0.0,0.0
rabi,tamil nadu,nagapattinam,maize,12.0,13.0
rabi,tamil nadu,nagapattinam,ragi,1.0,0.0
rabi,tamil nadu,nagappattinam,maize,0.0,0.0
rabi,tamil nadu,nagappattinam,rice,304.0,304.0
rabi,tamil nadu,namakkal,bajra,1.0,0.0
rabi,tamil nadu,namakkal,jowar,25198.0,0.0
rabi,tamil nadu,namakkal,maize,5451.0,31308.0
rabi,tamil nadu,namakkal,ragi,130.0,0.0
rabi,tamil nadu,namakkal,rice,528.0,0.0
rabi,tamil nadu,perambalur,bajra,33.0,0.0
rabi,tamil nadu,perambalur,jowar,49.0,0.0
rabi,tamil nadu,perambalur,maize,2710.0,4291.0
rabi,tamil nadu,perambalur,ragi,0.0,0.0
rabi,tamil nadu,perambalur,rice,1499.0,0.0
rabi,tamil nadu,pudukkottai,bajra,1.0,0.0
rabi,tamil nadu,pudukkottai,jowar,27.0,0.0
rabi,tamil nadu,pudukkottai,maize,1674.0,0.0
rabi,tamil nadu,pudukkottai,ragi,4.0,0.0
rabi,tamil nadu,pudukkottai,rice,1619.0,3325.0
rabi,tamil nadu,ramanathapuram,bajra,602.0,0.0
rabi,tamil nadu,ramanathapuram,jowar,3604.0,0.0
rabi,tamil nadu,ramanathapuram,maize,751.0,5286.0
rabi,tamil nadu,ramanathapuram,ragi,329.0,0.0
rabi,tamil nadu,salem,bajra,41.0,0.0
rabi,tamil nadu,salem,jowar,14455.0,0.0
rabi,tamil nadu,salem,maize,9331.0,30735.0
rabi,tamil nadu,salem,ragi,2688.0,0.0
rabi,tamil nadu,salem,rice,4220.0,0.0
rabi,tamil nadu,sivaganga,bajra,3.0,0.0
rabi,tamil nadu,sivaganga,jowar,165.0,0.0
rabi,tamil nadu,sivaganga,maize,12.0,345.0
